iteration,individual,solution
2,40,0.347854,0.435609,0.465728,0.000000,0.316819
2,41,0.324895,0.740937,0.902221,0.259095,0.249024
2,42,0.179384,0.787147,0.089429,0.610702,0.416246
2,43,0.042824,0.638171,0.418054,0.507185,0.302781
2,44,0.151823,0.458022,0.486149,0.630266,0.150266
2,45,0.000000,0.222880,0.411803,0.547422,0.350168
2,46,0.046812,0.323871,0.789605,0.581246,0.519256
2,47,0.246516,0.906221,0.408534,0.665159,0.606033
2,48,0.262741,0.293170,0.328786,0.622792,0.612678
2,49,0.548499,0.886755,0.003669,0.537925,0.144284
2,50,0.888562,0.295680,0.673535,0.386118,0.807035
2,51,0.842845,0.319353,0.393671,0.183718,0.813362
2,52,0.421593,0.284019,0.578751,0.371873,0.172384
2,53,0.503373,0.294439,0.470868,0.208801,0.331203
2,54,0.359957,0.805914,0.519703,0.083700,0.316173
2,55,0.345446,0.860846,0.603780,0.527410,0.299625
2,56,0.159625,1.000000,0.273961,0.000000,0.445908
2,57,0.225158,1.000000,0.370828,0.144712,0.074570
2,58,0.044939,0.848700,0.558960,0.013979,0.865249
2,59,0.000000,0.266203,0.394207,0.655850,0.634023
2,60,0.106785,0.269939,0.095337,0.624585,0.770642
2,61,0.048399,0.001155,0.714030,0.361987,0.914804
2,62,0.098906,0.694853,0.587396,0.026034,0.256040
2,63,0.253649,0.047563,0.879612,0.670326,1.000000
2,64,0.282429,0.578385,0.196602,0.820682,0.437713
2,65,0.335568,0.177764,0.574632,0.612182,0.503809
2,66,0.340757,0.348734,0.739153,0.161681,0.054191
2,67,0.671331,0.232210,0.099214,0.928498,0.099778
2,68,0.637630,0.688299,0.650206,0.118374,0.657755
2,69,0.805143,0.450090,0.605215,0.431997,0.394362
2,70,0.979928,0.614071,0.298226,0.429698,0.928570
2,71,0.915653,0.405740,0.087249,0.678693,0.714581
2,72,0.422536,0.143693,0.555388,0.477710,0.316750
2,73,0.511680,0.595678,0.806444,0.141766,0.763455
2,74,0.555102,0.308979,0.085380,0.223912,1.000000
2,75,0.365145,0.329624,0.265653,0.287160,0.075683
